dw_site_visitor_id,variant_id,expmt_expsr_utc_ts_epoch
358709403,3324,1517537368.587
358729180,3324,1517535830.091
359006846,3325,1517602361.277
337270851,3325,1517545464.328
358836820,3324,1517609219.134
359006846,3325,1517602421.901
358733589,3324,1517588133.572
337270851,3325,1517545400.498
359006846,3325,1517602364.518
358827058,3324,1517598062.362
334530471,3325,1517591122.812
358827058,3324,1517598086.311
359003435,3324,1517540430.809
358733589,3324,1517588142.577
358626284,3325,1517592118.724
358693903,3324,1517586375.727
337270851,3325,1517545393.244
358746836,3325,1517541434.89
355599679,3324,1517553177.736
358739666,3324,1517559841.85
358968295,3324,1517603698.056
358729180,3324,1517535848.496
359003435,3324,1517540394.105
358693903,3324,1517586382.004
358675576,3325,1517591735.972
358917215,3325,1517592375.452
358733589,3324,1517588183.767
358968295,3324,1517603681.549
358885343,3324,1517576239.435
337270851,3325,1517545460.119
358729180,3324,1517535706.758
358954883,3324,1517584868.423
358827058,3324,1517598066.503
358954038,3324,1517614340.513
358740046,3324,1517597589.268
359006846,3325,1517602397.982
358917215,3325,1517592372.863
358704449,3325,1517593155.438
358709032,3324,1517600367.808
358861313,3324,1517543985.126
358861313,3324,1517543969.249
358733589,3324,1517588170.711
358954038,3324,1517614330.692
358739666,3324,1517559843.309
358836820,3324,1517609222.949
329844943,3324,1517586011.167
358746836,3325,1517541429.885
358827058,3324,1517598041.188
358861313,3324,1517544028.148
358740046,3324,1517597579.657
358827058,3324,1517598278.15
358765587,3324,1517570026.902
358746836,3325,1517541452.842
358827058,3324,1517598080.108
359003435,3324,1517540382.238
358713579,3324,1517606130.567
347368925,3325,1517612500.478
358733589,3324,1517588177.193
358746836,3325,1517541462.656
358836820,3324,1517609242.562
358739666,3324,1517559839.021
358733589,3324,1517588186.99
358904257,3325,1517587197.587
347368925,3325,1517612490.649
358693903,3324,1517586400.527
358755268,3324,1517580517.861
358827058,3324,1517598047.549
358626284,3325,1517592133.219
358709403,3324,1517537831.146
358827058,3324,1517598271.271
358713960,3324,1517536274.974
358626284,3325,1517592135.501
358709032,3324,1517600362.656
358954038,3324,1517614311.555
358861313,3324,1517543924.249
358827058,3324,1517598054.144
358868945,3325,1517582901.113
358827058,3324,1517598024.617
358693903,3324,1517586401.043
358729180,3324,1517535687.346
358739666,3324,1517559826.507
358733589,3324,1517588138.525
329844943,3324,1517586095.842
334530471,3325,1517591113.191
358709032,3324,1517600412.013
359003435,3324,1517540405.418
358739666,3324,1517559834.795
337270851,3325,1517545445.896
347368925,3325,1517612472.717
347368925,3325,1517612479.484
315225439,3324,1517580387.271
359006846,3325,1517602381.603
358968295,3324,1517603732.961
358692028,3324,1517617406.426
358692028,3324,1517617374.195
358672883,3325,1517617522.506
358672883,3325,1517617418.357
358692028,3324,1517617430.549
358887583,3324,1517618478.279
358906283,3325,1517616404.467
358692028,3324,1517617391.958
358692028,3324,1517617418.611
358672883,3325,1517617408.538
358672883,3325,1517617421.896
358759383,3325,1517619502.301
358759383,3325,1517619506.75
358672883,3325,1517617546.503
358759383,3325,1517619561.489
358692028,3324,1517617344.969
358692028,3324,1517617347.029
359263381,3325,1517682837.615
359351724,3325,1517671633.669
359263381,3325,1517682751.887
359070673,3325,1517670319.244
359253704,3325,1517663134.337
359303800,3325,1517691720.573
359330608,3325,1517685425.355
359371124,3324,1517701144.595
359351724,3325,1517671639.327
359330608,3325,1517685392.638
359351724,3325,1517671647.686
359263381,3325,1517682738.46
359070673,3325,1517670338.436
359321102,3324,1517682136.001
359371124,3324,1517701089.473
359371124,3324,1517701111.715
359263381,3325,1517682852.717
359070673,3325,1517670348.367
359371124,3324,1517701111.246
358686238,3324,1517682982.544
359220719,3325,1517692933.544
359070673,3325,1517670362.441
359263381,3325,1517682828.779
359351724,3325,1517671642.397
359356589,3325,1517674574.406
359371124,3324,1517701146.574
359303800,3325,1517691630.228
359330608,3325,1517685411.97
358686238,3324,1517683004.727
359371124,3324,1517701128.776
358686238,3324,1517683018.097
359371124,3324,1517701069.304
358686238,3324,1517682991.369
359220719,3325,1517693546.609
359167360,3325,1517687789.226
359109781,3324,1517637268.245
359371124,3324,1517701079.281
359220719,3325,1517692834.2
359070673,3325,1517670418.872
359253704,3325,1517663155.305
359220719,3325,1517692984.853
359263381,3325,1517682845.725
359303800,3325,1517691669.916
359220719,3325,1517693369.139
359371124,3324,1517701112.262
338361620,3325,1517687885.213
359362667,3325,1517704712.552
359362667,3325,1517704702.627
359434280,3325,1517772336.795
211728573,3324,1517762282.889
359625082,3324,1517763139.51
265030510,3324,1517752384.927
359708685,3325,1517763609.015
359658449,3325,1517720733.529
359224193,3324,1517711276.059
359595650,3325,1517776768.021
359434280,3325,1517772278.946
359708685,3325,1517763655.901
307437413,3325,1517762806.252
359643789,3325,1517721896.679
359671217,3325,1517725084.317
359732639,3325,1517738567.336
359658449,3325,1517720727.583
359648727,3324,1517769571.535
359444254,3325,1517781768.046
359483076,3324,1517762799.856
359444254,3325,1517781798.961
359658449,3325,1517720788.175
359625082,3324,1517763078.177
359434280,3325,1517772659.554
359434280,3325,1517772302.342
359648727,3324,1517769591.927
359625082,3324,1517763175.637
359418025,3325,1517788268.485
359434280,3325,1517781294.622
359434280,3325,1517781315.865
359464395,3325,1517750299.459
359714588,3325,1517761799.857
359648727,3324,1517769626.059
194767116,3325,1517828842.854
359986742,3325,1517805112.197
359749272,3325,1517810539.185
359768953,3325,1517854031.865
359784792,3325,1517860046.223
359783919,3325,1517859648.924
359805178,3325,1517867414.828
359924766,3324,1517863797.988
359577886,3325,1517801766.275
359924766,3324,1517863828.089
359783919,3325,1517859535.123
359876327,3324,1517795694.687
359577886,3325,1517801771.014
359783919,3325,1517859924.023
359908358,3325,1517811371.581
359924766,3324,1517863834.247
356188359,3324,1517808790.911
359883622,3324,1517874262.414
292844476,3324,1517864554.029
359772549,3324,1517856480.768
360113623,3324,1517843870.254
356188359,3324,1517808821.205
359774312,3325,1517850372.067
359810843,3324,1517860524.394
360023671,3324,1517850516.282
359924362,3324,1517846745.613
359986605,3324,1517857455.638
359805178,3325,1517868948.578
359924766,3324,1517863807.498
228413901,3325,1517873145.38
359783919,3325,1517859609.55
359577886,3325,1517801714.554
228413901,3325,1517873123.972
359577886,3325,1517801735.361
359940198,3324,1517796614.854
359749272,3325,1517810549.485
360045067,3324,1517868285.504
359940198,3324,1517796650.687
359828602,3325,1517868350.574
360010197,3324,1517851594.75
359577886,3325,1517801719.163
359772549,3324,1517857248.708
360079557,3325,1517809071.526
359810843,3324,1517860541.274
359577886,3325,1517801708.094
359749272,3325,1517810523.279
360113623,3324,1517843833.183
359805178,3325,1517868380.897
359924766,3324,1517863821.525
359940198,3324,1517796611.066
360038230,3324,1517847577.248
359924766,3324,1517863871.2
359783919,3325,1517859932.767
359783919,3325,1517859675.985
359779866,3324,1517856628.717
359783919,3325,1517859513.679
356188359,3324,1517808804.307
359783919,3325,1517859565.901
360011550,3325,1517857326.899
359846855,3325,1517866903.905
360079557,3325,1517809094.739
359577886,3325,1517801775.007
359940198,3324,1517796600.584
360315658,3324,1517943774.508
360154206,3325,1517946892.808
360315658,3324,1517943800.7
360205004,3324,1517880192.672
360315658,3324,1517943868.188
360227431,3324,1517927094.664
360173721,3324,1517938859.146
357207141,3324,1517941017.915
360519610,3324,1517952548.009
360154206,3325,1517946848.025
360315658,3324,1517943765.646
360519610,3324,1517952554.226
360227431,3324,1517927071.42
360151828,3324,1517954836.772
360298598,3324,1517888780.88
360173721,3324,1517938911.065
360154206,3325,1517946908.254
360154206,3325,1517946853.422
360151828,3324,1517955310.733
360138703,3325,1517953233.7
360151828,3324,1517954915.014
360151828,3324,1517955321.711
360185601,3325,1517884531.375
360173721,3324,1517938902.808
360315658,3324,1517943832.883
360215202,3324,1517937410.316
360226995,3324,1517956917.053
360538585,3324,1517935957.085
360315658,3324,1517943814.355
360519610,3324,1517952605.284
360298598,3324,1517888838.799
360404807,3324,1517884395.007
360154206,3325,1517946917.638
360333630,3325,1517926883.979
357207141,3324,1517941024.012
360388777,3325,1517924613.993
360305597,3325,1517888652.778
360154206,3325,1517946867.162
360154206,3325,1517946865.441
360519610,3324,1517952633.67
360154206,3325,1517946852.958
360491701,3325,1517959905.628
360138703,3325,1517953255.338
360185601,3325,1517884542.72
360138703,3325,1517953229.383
357207141,3324,1517941001.262
360454698,3324,1517951517.739
360227431,3324,1517927184.498
360154206,3325,1517946859.488
360151828,3324,1517955326.324
276740936,3324,1517880683.878
360154206,3325,1517948040.255
360151828,3324,1517955306.704
360404807,3324,1517884437.191
360298598,3324,1517888856.966
360207428,3325,1517941927.958
360138703,3325,1517953297.736
360519610,3324,1517952542.501
360173721,3324,1517938873.974
360519610,3324,1517952587.005
360154206,3325,1517946926.551
360519610,3324,1517952578.001
360427565,3324,1517924222.33
360151828,3324,1517954868.054
360151828,3324,1517954831.043
360151828,3324,1517954843.403
360154206,3325,1517946862.016
360173721,3324,1517938825.403
360456470,3324,1517886693.013
360173721,3324,1517938922.999
360205004,3324,1517880217.834
360158328,3325,1517963532.624
360680339,3325,1518015761.795
351015641,3325,1518019602.104
360830219,3325,1518026333.09
360680339,3325,1518015731.588
360936613,3324,1518044895.609
360809159,3325,1518013484.854
360614642,3325,1518037650.599
360890960,3324,1518016541.829
360809159,3325,1518013487.86
360680339,3325,1518015689.183
360712153,3325,1518019890.023
360771027,3324,1518031470.636
360968802,3325,1518038240.228
351015641,3325,1518019575.831
360909929,3324,1518024402.032
360728833,3325,1518030709.411
351650088,3324,1518018481.434
255922852,3324,1517970080.153
360680339,3325,1518015721.69
360976102,3324,1518029904.38
326748620,3324,1518042999.147
360830219,3325,1518026397.512
360809159,3325,1518013478.824
360655632,3324,1518024861.852
284495119,3324,1518017338.794
360680339,3325,1518015738.659
351015641,3325,1518019603.037
360830219,3325,1518026382.963
360830219,3325,1518026394.489
360959518,3324,1518015772.372
360809159,3325,1518013444.307
360809159,3325,1518013466.281
360809159,3325,1518013489.872
360940467,3325,1518037518.771
360976102,3324,1518029898.724
360809159,3325,1518013471.582
360765754,3324,1518046883.615
360809159,3325,1518013476.294
360959518,3324,1518015757.012
283380981,3325,1518031831.254
360830219,3325,1518026275.384
360830219,3325,1518026388.728
360830219,3325,1518026412.776
360809159,3325,1518013482.031
360862580,3325,1518009489.234
352843189,3324,1518036631.656
360977979,3324,1517990177.947
360947454,3325,1517966325.931
351650088,3324,1518018446.369
360809159,3325,1518013462.538
360936613,3324,1518044918.084
351015641,3325,1518019594.1
360771027,3324,1518031512.861
360668915,3324,1518032298.97
360830219,3325,1518026372.91
360809159,3325,1518013418.244
360715307,3325,1518050360.773
332687244,3324,1517263830.663
332687244,3324,1517263852.714
326820582,3325,1517268743.794
332687244,3324,1517263777.437
332687244,3324,1517263815.413
357167024,3325,1517265855.401
357167024,3325,1517265873.505
332687244,3324,1517263808.616
351242754,3324,1517265576.188
354166208,3324,1517272380.555
292844476,3324,1517314193.453
357426218,3324,1517330934.346
357389606,3325,1517341140.55
357389606,3325,1517341118.902
357389606,3325,1517341064.739
357467700,3325,1517333499.887
292844476,3324,1517314190.913
357365942,3325,1517333258.534
355409198,3324,1517342248.029
357729375,3324,1517348162.52
357389606,3325,1517341157.363
357488492,3324,1517336358.542
357460670,3325,1517329696.238
357729375,3324,1517348259.911
357658632,3324,1517280180.13
357460670,3325,1517329718.295
357729375,3324,1517348258
357670610,3324,1517321400.186
357460670,3325,1517329774.016
357426218,3324,1517330790.938
357549614,3324,1517326526.888
357436563,3324,1517334974.777
357436563,3324,1517334948.61
357503888,3324,1517340719.968
357729375,3324,1517348216.55
357460670,3325,1517329750.637
357460670,3325,1517329711.382
357603285,3325,1517329224.742
357766920,3324,1517320992.755
357381364,3325,1517274946.491
357378253,3324,1517349254.302
357436563,3324,1517334997.079
301412467,3324,1517330131.017
357578332,3325,1517348862.976
357365942,3325,1517333249.489
357389606,3325,1517341067.95
348109285,3324,1517333706.535
357504718,3324,1517321283.095
357380679,3325,1517334552.081
292844476,3324,1517314167.984
357460670,3325,1517329730.775
357766920,3324,1517321038.634
355409198,3324,1517342222.112
357449180,3325,1517331547.308
357603285,3325,1517329286.636
357389606,3325,1517341105.586
357620234,3324,1517327853.815
357638128,3324,1517279141.472
357389606,3325,1517341111.062
357426218,3324,1517330949.467
357381364,3325,1517274940.703
357378253,3324,1517349619.764
357620234,3324,1517327856.051
357448457,3325,1517350986.284
357448457,3325,1517350968.807
357590812,3325,1517338637.638
357436563,3324,1517334986.442
357590812,3325,1517338638.731
292844476,3324,1517314154.844
357386316,3324,1517328345.217
357460670,3325,1517329761.31
357460670,3325,1517329665.453
357492535,3325,1517345179.668
357365942,3325,1517333263.43
357729375,3324,1517348222.842
357467700,3325,1517333508.862
357729375,3324,1517348153.25
357729375,3324,1517348251.723
357677476,3325,1517319796.552
357628816,3324,1517338319.676
357389606,3325,1517341115.102
357729375,3324,1517348262.228
357389606,3325,1517341160.704
357365942,3325,1517333246.625
292844476,3324,1517314189.498
348109285,3324,1517333709.595
357392356,3324,1517341532.169
357607730,3324,1517355298.538
357392356,3324,1517341550.861
357426218,3324,1517330733.951
348109285,3324,1517333694.479
357504718,3324,1517321273.303
357590812,3325,1517338619.32
355409198,3324,1517342237.748
357389606,3325,1517341789.343
357456108,3325,1517336310.056
357392356,3324,1517341543.708
357729375,3324,1517348219.985
357448457,3325,1517350974.042
357389606,3325,1517341153.967
357492535,3325,1517345190.379
357492535,3325,1517345187.72
357590812,3325,1517338608.799
357426218,3324,1517333325.5
357456108,3325,1517336330.409
357426218,3324,1517330803.412
357504718,3324,1517321265.762
357677476,3325,1517319833.716
357960155,3325,1517440652.917
358135320,3324,1517441291.312
358176242,3325,1517365818.9
358102504,3324,1517409632.501
357884837,3325,1517404953.911
358164070,3325,1517412673.139
357841596,3324,1517423976.093
357936359,3325,1517406842.273
358024784,3324,1517399011.649
357802960,3324,1517432784.919
357828257,3324,1517414309.719
357811754,3324,1517430925.834
357873403,3325,1517418150.5
357991067,3324,1517422184.125
358135320,3324,1517441282.839
357808765,3325,1517419094.523
357855400,3325,1517415992.28
357811754,3324,1517430913.071
358135320,3324,1517441243.925
357918014,3325,1517435493.058
357936359,3325,1517406876.91
358164070,3325,1517412714.912
358164070,3325,1517412679.208
358123856,3324,1517423366.092
357841596,3324,1517423980.173
357844776,3325,1517411312.977
357811754,3324,1517430882.421
358123856,3324,1517423370.365
357808765,3325,1517419090.416
357918014,3325,1517435479.697
357808765,3325,1517419091.185
357969925,3325,1517370400.24
357884832,3324,1517423167.183
357936359,3325,1517406821.689
357808765,3325,1517419053.517
357841596,3324,1517423990.407
358198377,3324,1517424734.708
357969925,3325,1517370370.572
357841596,3324,1517423985.328
358176242,3325,1517365766.014
357991067,3324,1517422201.166
358076962,3324,1517427388.31
357960475,3324,1517391732.437
358198377,3324,1517424728.338
358102504,3324,1517409597.017
358089962,3324,1517408575.29
358102504,3324,1517409600.797
357841596,3324,1517424028.503
357808765,3325,1517419085.066
357206655,3325,1517410382.048
357844776,3325,1517411304.229
358123856,3324,1517423389.539
358033327,3324,1517435364.638
358176242,3325,1517365774.662
358137748,3325,1517424088.24
357934269,3324,1517446285.211
358478417,3325,1517513489.475
358459780,3324,1517528858.604
358565483,3325,1517494320.111
358484714,3324,1517516368.595
358285993,3325,1517510620.14
358506231,3324,1517512216.88
358565483,3325,1517494325.688
351381189,3324,1517505066.202
358413051,3325,1517458848.062
352357009,3325,1517452906.245
358565483,3325,1517494317.986
358616300,3324,1517509190.893
358507987,3325,1517500566.592
352357009,3325,1517453145.292
358390093,3324,1517450943.993
358506231,3324,1517512205.309
358481558,3325,1517526857.78
358507987,3325,1517500571.679
358383638,3324,1517469890.167
358239736,3325,1517473089.282
358345459,3324,1517451389.812
358507987,3325,1517500573.59
358390093,3324,1517450951.039
358507987,3325,1517500546.876
358576228,3324,1517519188.395
358413051,3325,1517458876.271
358506231,3324,1517512211.001
358507987,3325,1517500588.643
342747511,3324,1517490508.95
358343186,3324,1517532767.67
358910480,3325,1517606762.237
358979658,3325,1517596193.976
358642245,3325,1517607202.942
358742868,3325,1517584929.121
358679832,3324,1517599170.716
358730916,3325,1517573327.151
358547595,3324,1517533382.419
358743198,3324,1517603829.944
358643952,3324,1517590060.491
358679832,3324,1517599199.022
358692603,3324,1517588961.349
358736852,3325,1517605079.648
358997551,3324,1517602404.063
347134981,3324,1517612335.233
358963866,3324,1517591591.75
358643952,3324,1517590094.889
358839158,3325,1517547324.284
358831396,3325,1517597432.382
358742868,3325,1517584922.578
358959285,3324,1517601070.618
358547595,3324,1517533366.045
358963866,3324,1517591567.414
358997551,3324,1517602412.584
358692603,3324,1517588955.96
358874564,3325,1517604044.313
358929188,3324,1517587124.308
358730916,3325,1517573319.077
358547595,3324,1517533458.733
358742868,3325,1517584916.026
358679832,3324,1517599194.513
358963866,3324,1517591600.022
358975495,3324,1517614896.644
358643980,3324,1517602278.352
358742868,3325,1517585527.11
359008156,3325,1517586249.736
358874564,3325,1517603998.751
358893753,3324,1517613539.115
358997551,3324,1517602503.531
358692603,3324,1517587869.378
358642245,3325,1517607305.618
358679832,3324,1517599191.297
358679832,3324,1517599192.546
358692603,3324,1517588960.711
358547595,3324,1517533357.865
358997551,3324,1517602490.35
358997551,3324,1517602498.196
358663218,3325,1517612669.343
358679832,3324,1517599200.027
358547595,3324,1517533436.733
358643980,3324,1517602294.748
358959285,3324,1517601046.959
358743198,3324,1517603847.265
358643952,3324,1517590071.686
358811146,3324,1517599106.233
358963866,3324,1517591584.055
358893753,3324,1517613631.555
358547595,3324,1517533399.531
347134981,3324,1517612343.131
358643980,3324,1517602286.796
358997551,3324,1517602448.846
359017176,3325,1517600620.841
329351754,3324,1517543918.953
358811146,3324,1517599084.569
358959285,3324,1517601029.18
358959285,3324,1517601016.164
358652632,3324,1517593157.962
358997551,3324,1517602440.529
329351754,3324,1517543909.044
358679832,3324,1517599182.745
358777353,3324,1517541056.58
358795171,3324,1517598208.866
358651597,3324,1517575117.41
358788974,3324,1517533906.309
358959285,3324,1517601062.133
358736852,3325,1517605040.554
358636750,3324,1517572911.308
358997551,3324,1517602422.73
358736852,3325,1517605083.225
358910480,3325,1517606736.806
358652632,3324,1517593151.889
358705853,3324,1517537110.404
358927263,3324,1517586467.976
358919222,3325,1517575497.987
358997551,3324,1517602437.955
358777353,3324,1517541118.051
358742868,3325,1517585555.87
358736852,3325,1517605080.68
358910480,3325,1517606709.489
358811146,3324,1517599087.343
358705853,3324,1517537113.048
358634754,3324,1517579830.131
358959285,3324,1517601038.174
358642245,3325,1517607218.4
358798813,3325,1517604256.502
358679832,3324,1517599198.147
358730916,3325,1517573331.966
358997551,3324,1517602473.825
358663218,3325,1517612875.701
358679832,3324,1517599186.362
358648035,3324,1517618643.072
358648035,3324,1517618607.464
358648035,3324,1517618627.345
359122614,3325,1517660641.439
359089308,3325,1517681996.969
359089308,3325,1517682669.849
359089308,3325,1517682663.909
359303800,3325,1517691624.995
359122614,3325,1517660724.232
351195351,3324,1517690159.439
359260052,3325,1517683352.841
359089308,3325,1517682680.143
359185881,3325,1517644525.073
359115027,3324,1517693490.861
347269450,3325,1517690197.013
204881025,3324,1517686906.326
351195351,3324,1517690162.349
359151589,3324,1517639932.599
359089308,3325,1517682674.002
359122614,3325,1517660637.265
327891663,3325,1517665032.01
359238729,3324,1517685925.983
359089308,3325,1517682672.926
359101828,3325,1517687242.526
359089308,3325,1517682685.849
359122614,3325,1517660661.345
359089308,3325,1517682011.375
351195351,3324,1517690185.192
359222931,3325,1517624987.928
359089308,3325,1517682081.635
359260052,3325,1517683357.913
359303800,3325,1517691604.786
359122614,3325,1517660698.986
359260052,3325,1517683365.511
351195351,3324,1517690173.678
359337853,3325,1517679814.376
359342943,3325,1517702559.423
359342943,3325,1517702613.316
359478271,3324,1517721132.823
359466770,3325,1517769731.513
357035672,3325,1517273860.149
357152084,3324,1517271546.537
357035672,3325,1517273910.967
357308903,3324,1517272313.557
357308903,3324,1517272340.071
357035672,3325,1517273921.78
357035672,3325,1517273927.776
357035672,3325,1517273842.228
357308903,3324,1517272292.939
357035672,3325,1517273822.845
357308903,3324,1517272429.738
357687793,3324,1517281381.897
357431645,3325,1517345583.649
357566267,3325,1517314316.834
357566267,3325,1517314300.463
357758355,3325,1517336713.644
357574512,3324,1517337774.939
357766798,3324,1517339059.57
357766798,3324,1517339076.876
357745664,3325,1517344603.663
357471403,3325,1517336612.683
337171047,3325,1517276808.707
338987918,3325,1517323837.023
357418800,3324,1517290050.387
357643240,3324,1517355520.729
357517565,3325,1517315180.674
357760858,3325,1517336708.428
338987918,3325,1517323985.983
357517565,3325,1517315185.858
338987918,3325,1517323975.467
357513694,3324,1517320836.345
357736224,3325,1517335260.883
357517565,3325,1517313853.481
341729236,3325,1517278609.144
357366848,3325,1517335690.926
357607155,3324,1517343403.003
357586652,3325,1517333150.234
357651768,3325,1517315440.556
338987918,3325,1517323842.275
357571288,3325,1517351010.756
357570472,3325,1517350670.073
357758355,3325,1517336728.107
357471403,3325,1517336591.058
357366848,3325,1517335697.372
341729236,3325,1517278630.017
338987918,3325,1517323981.619
357758355,3325,1517336724.21
357745664,3325,1517344617.38
357560799,3324,1517336209.983
357599848,3324,1517324241.009
357651768,3325,1517315450.735
357574512,3324,1517337595.693
357745664,3325,1517344573.504
357745664,3325,1517344576.76
357471403,3325,1517336628.156
357471403,3325,1517336615.211
357574512,3324,1517337707.946
357517565,3325,1517315214.004
357745664,3325,1517344568.077
357760858,3325,1517336692
357630173,3325,1517350778.45
357599848,3324,1517324233.616
357599848,3324,1517324246.073
357574512,3324,1517337544.736
357431291,3325,1517321476.365
357366848,3325,1517335757.531
357574512,3324,1517337649.726
357381364,3325,1517330271.009
357734462,3325,1517350610.994
357755258,3324,1517347910.54
353835556,3325,1517359972.464
343480356,3324,1517431448.971
357812834,3325,1517424458.686
357879738,3325,1517410325.853
358195450,3325,1517414610.453
357994747,3324,1517408798.949
357803434,3324,1517427447.872
357806630,3324,1517436345.174
292844476,3325,1517412193.072
357810070,3325,1517422588.78
358012264,3324,1517383696.689
357812834,3325,1517424481.653
357806630,3324,1517436330.222
357950143,3325,1517362205.213
358103655,3325,1517428960.144
357806630,3324,1517436318.032
357994747,3324,1517408756.919
357785108,3325,1517428233.329
356920697,3324,1517431835.652
358103655,3325,1517428979.22
358113251,3324,1517428248.462
357814672,3324,1517432665.522
331734073,3325,1517420086.029
357855713,3324,1517424557.138
357814672,3324,1517432215.36
357969163,3324,1517408340.02
309782355,3324,1517433478.245
358151572,3325,1517370457.29
358145120,3324,1517440919.869
358142231,3324,1517416062.333
357879738,3325,1517410331.604
357810070,3325,1517422697.43
357814672,3324,1517432223.495
357810070,3325,1517422608.772
357873662,3324,1517416650.008
357950143,3325,1517362171.543
358103655,3325,1517428902.887
343480356,3324,1517431446.877
357810070,3325,1517422679.713
331734073,3325,1517420094.389
357879738,3325,1517410338.092
358103655,3325,1517428946.996
357812834,3325,1517424429.023
357810070,3325,1517422655.866
357839206,3325,1517362820.073
358012264,3324,1517383693.302
358113251,3324,1517428252.177
357879738,3325,1517410320.539
357998346,3325,1517435032.619
358103655,3325,1517428959.598
357998346,3325,1517435052.168
358016994,3325,1517394787.774
357931406,3325,1517423030.866
358223713,3325,1517509735.786
358284258,3325,1517505676.385
358223713,3325,1517509563.23
358245195,3325,1517459590.337
358223713,3325,1517509694.604
358309507,3324,1517490175.072
297751437,3325,1517503002.238
358284258,3325,1517505710.677
358309507,3324,1517490079.097
358223713,3325,1517509647.781
358284258,3325,1517505931.964
358619373,3324,1517509150.938
358539355,3325,1517512972.773
358610613,3325,1517497564.046
358539355,3325,1517512978.421
358223713,3325,1517509794.68
357999288,3324,1517446945.067
358284258,3325,1517505932.868
358610613,3325,1517497629.436
358401274,3324,1517492380.983
358314212,3325,1517522141.857
358610613,3325,1517497575.915
358619373,3324,1517509147.086
358223713,3325,1517509585.806
358223713,3325,1517509617.776
358288949,3325,1517528159.647
358619373,3324,1517509104.654
358314212,3325,1517522400.319
358223713,3325,1517509798.103
358467869,3324,1517501984.099
297751437,3325,1517502992.315
358223713,3325,1517509742.286
292844476,3324,1517508439.174
358499006,3325,1517509054.488
353396319,3325,1517501226.84
358314212,3325,1517522352.608
358223713,3325,1517509676.426
358533409,3324,1517521809.73
358284258,3325,1517505663.423
358314212,3325,1517522103.454
358223713,3325,1517509598.463
358284258,3325,1517505932.361
358245195,3325,1517460230.511
358284258,3325,1517505703.896
358357607,3325,1517491867.55
358859840,3324,1517599631.532
358852591,3325,1517607740.734
358670473,3324,1517584535.385
358732986,3324,1517607523.352
358661288,3325,1517604076.753
358938513,3324,1517544120.828
358926511,3325,1517581976.981
358692698,3324,1517590893.716
358844660,3324,1517559079.496
358693903,3324,1517585992.157
358793796,3325,1517608661.136
352557226,3325,1517605092.995
358732986,3324,1517607516.397
358692698,3324,1517590900.531
357446225,3324,1517537514.495
358749885,3324,1517591541.54
358938513,3324,1517544099.985
358926511,3325,1517581992.095
358683009,3325,1517581492.574
358618665,3324,1517539741.533
358661288,3325,1517604073.741
358672534,3325,1517539397.068
358858103,3324,1517600977.046
358796861,3324,1517560675.946
358859840,3324,1517599615.291
307982700,3325,1517576781.215
358672534,3325,1517539413.789
358858103,3324,1517600998.02
352557226,3325,1517605110.256
358858103,3324,1517601021.449
358692698,3324,1517590918.186
358793796,3325,1517608673.656
358709032,3324,1517600255.83
307982700,3325,1517576797.574
358938513,3324,1517544047.532
358672534,3325,1517539376.186
358749885,3324,1517591474.964
348631571,3324,1517544720.742
358844660,3324,1517559113.341
358938513,3324,1517544034.454
358796861,3324,1517560690.813
358858103,3324,1517601007.432
358697078,3325,1517587632.189
358966701,3325,1517606999.501
358683009,3325,1517581473.148
358850615,3325,1517535517.919
358683009,3325,1517581384.897
358683009,3325,1517581379.588
358994565,3324,1517615235.498
358683009,3325,1517581376.367
358661288,3325,1517604066.004
358844660,3324,1517559122.019
358921037,3325,1517617968.552
358921037,3325,1517617854.634
359496839,3324,1517762986.641
359466770,3325,1517769771.68
359687936,3324,1517775069.592
359669662,3324,1517724087.048
359466770,3325,1517769725.778
359687936,3324,1517775054.454
357167024,3325,1517747295.277
359225816,3325,1517707791.032
359558999,3324,1517763299.22
359466770,3325,1517769766.448
359687936,3324,1517775128.524
359561573,3324,1517777513.614
359477023,3325,1517737648.015
359108595,3325,1517706358.764
359480644,3325,1517745278.432
359477023,3325,1517737643.921
357167024,3325,1517747226.12
359466770,3325,1517769772.756
359477023,3325,1517737651.482
359496839,3324,1517762993.738
359466770,3325,1517769770.162
359496839,3324,1517762973.314
329783940,3324,1517723254.483
359631782,3325,1517766732.213
359496839,3324,1517762990.847
359693597,3325,1517773061.252
359776757,3324,1517874478.889
359766382,3324,1517842288.042
359856003,3324,1517865114.979
359872874,3325,1517848256.003
359796406,3325,1517840188.484
359755262,3324,1517842513.233
359992173,3324,1517856502.541
359577886,3325,1517804737.422
359992173,3324,1517856466.981
360033551,3324,1517863434.78
360061434,3324,1517864018.35
359796406,3325,1517840198.179
360013069,3325,1517855564.158
360029435,3324,1517828175.549
360036823,3324,1517853704.98
360043113,3324,1517861026.363
359965673,3325,1517854775.982
359965673,3325,1517854817.483
360057634,3325,1517844979.683
360029435,3324,1517828162.225
360029435,3324,1517828156.08
359902348,3324,1517851669.783
360023966,3324,1517821252.48
360116422,3324,1517860576.881
360057634,3325,1517844995.254
359755262,3324,1517842390.905
360061434,3324,1517864022.657
360033551,3324,1517863441.762
360029435,3324,1517828169.025
360029435,3324,1517828182.873
338651704,3325,1517863890.515
360033551,3324,1517863491.978
359872874,3325,1517848264.065
359796406,3325,1517840210.569
359992173,3324,1517856436.018
